,valid,date,time,hour,altimeter,sea_level_pressure
9501,2024-05-01 23:51:00,2024-05-01,23:51:00,23,29.99,1014.6
9502,2024-05-02 00:51:00,2024-05-02,00:51:00,0,30.02,1015.7
9503,2024-05-02 01:36:00,2024-05-02,01:36:00,1,30.03,1015.0
9504,2024-05-02 01:51:00,2024-05-02,01:51:00,1,30.04,1016.2
9505,2024-05-02 02:51:00,2024-05-02,02:51:00,2,30.05,1016.6
9506,2024-05-02 03:29:00,2024-05-02,03:29:00,3,30.05,1015.0
9507,2024-05-02 03:51:00,2024-05-02,03:51:00,3,30.05,1016.6
9508,2024-05-02 04:51:00,2024-05-02,04:51:00,4,30.05,1016.5
9509,2024-05-02 05:51:00,2024-05-02,05:51:00,5,30.04,1016.2
9510,2024-05-02 06:51:00,2024-05-02,06:51:00,6,30.03,1015.9
9511,2024-05-02 07:44:00,2024-05-02,07:44:00,7,30.03,1015.0
9512,2024-05-02 07:51:00,2024-05-02,07:51:00,7,30.02,1015.8
9513,2024-05-02 08:51:00,2024-05-02,08:51:00,8,30.01,1015.3
9514,2024-05-02 09:51:00,2024-05-02,09:51:00,9,30.01,1015.3
9515,2024-05-02 10:51:00,2024-05-02,10:51:00,10,30.01,1015.4
9516,2024-05-02 11:51:00,2024-05-02,11:51:00,11,30.01,1015.3
9517,2024-05-02 12:51:00,2024-05-02,12:51:00,12,30.01,1015.4
9518,2024-05-02 13:51:00,2024-05-02,13:51:00,13,30.0,1015.1
9519,2024-05-02 14:46:00,2024-05-02,14:46:00,14,29.99,1015.0
9520,2024-05-02 14:51:00,2024-05-02,14:51:00,14,29.99,1014.5
9521,2024-05-02 15:13:00,2024-05-02,15:13:00,15,29.98,1015.0
9522,2024-05-02 15:51:00,2024-05-02,15:51:00,15,29.96,1013.5
9523,2024-05-02 16:51:00,2024-05-02,16:51:00,16,29.92,1012.3
9524,2024-05-02 17:51:00,2024-05-02,17:51:00,17,29.91,1011.9
9525,2024-05-02 18:51:00,2024-05-02,18:51:00,18,29.89,1011.2
9526,2024-05-02 19:51:00,2024-05-02,19:51:00,19,29.88,1011.0
9527,2024-05-02 20:51:00,2024-05-02,20:51:00,20,29.89,1011.2
9528,2024-05-02 21:51:00,2024-05-02,21:51:00,21,29.9,1011.5
9529,2024-05-02 22:51:00,2024-05-02,22:51:00,22,29.92,1012.1
9530,2024-05-02 23:51:00,2024-05-02,23:51:00,23,29.95,1013.1
9531,2024-05-03 00:51:00,2024-05-03,00:51:00,0,29.98,1014.4
9532,2024-05-03 01:51:00,2024-05-03,01:51:00,1,30.01,1015.2
9533,2024-05-03 02:51:00,2024-05-03,02:51:00,2,30.03,1015.9
9534,2024-05-03 03:51:00,2024-05-03,03:51:00,3,30.04,1016.4
9535,2024-05-03 04:51:00,2024-05-03,04:51:00,4,30.05,1016.5
9536,2024-05-03 05:51:00,2024-05-03,05:51:00,5,30.06,1016.9
9537,2024-05-03 06:51:00,2024-05-03,06:51:00,6,30.07,1017.3
9538,2024-05-03 07:51:00,2024-05-03,07:51:00,7,30.09,1017.9
9539,2024-05-03 08:51:00,2024-05-03,08:51:00,8,30.11,1018.6
9540,2024-05-03 09:51:00,2024-05-03,09:51:00,9,30.13,1019.3
9541,2024-05-03 10:51:00,2024-05-03,10:51:00,10,30.17,1020.7
9542,2024-05-03 11:12:00,2024-05-03,11:12:00,11,30.17,1021.8
9543,2024-05-03 11:51:00,2024-05-03,11:51:00,11,30.19,1021.3
9544,2024-05-03 12:51:00,2024-05-03,12:51:00,12,30.21,1022.1
9545,2024-05-03 13:51:00,2024-05-03,13:51:00,13,30.22,1022.4
9546,2024-05-03 14:51:00,2024-05-03,14:51:00,14,30.23,1022.7
9547,2024-05-03 15:51:00,2024-05-03,15:51:00,15,30.23,1022.9
9548,2024-05-03 16:51:00,2024-05-03,16:51:00,16,30.24,1023.0
9549,2024-05-03 17:23:00,2024-05-03,17:23:00,17,30.23,1021.8
9550,2024-05-03 17:51:00,2024-05-03,17:51:00,17,30.22,1022.5
9551,2024-05-03 18:51:00,2024-05-03,18:51:00,18,30.21,1022.2
9552,2024-05-03 19:51:00,2024-05-03,19:51:00,19,30.21,1022.1
9553,2024-05-03 20:51:00,2024-05-03,20:51:00,20,30.22,1022.3
9554,2024-05-03 21:51:00,2024-05-03,21:51:00,21,30.21,1022.2
9555,2024-05-03 22:51:00,2024-05-03,22:51:00,22,30.22,1022.3
9556,2024-05-03 23:51:00,2024-05-03,23:51:00,23,30.22,1022.6
9557,2024-05-04 00:51:00,2024-05-04,00:51:00,0,30.24,1022.9
9558,2024-05-04 01:51:00,2024-05-04,01:51:00,1,30.25,1023.5
9559,2024-05-04 02:51:00,2024-05-04,02:51:00,2,30.26,1023.9
9560,2024-05-04 03:51:00,2024-05-04,03:51:00,3,30.28,1024.4
9561,2024-05-04 04:51:00,2024-05-04,04:51:00,4,30.27,1024.0
9562,2024-05-04 05:51:00,2024-05-04,05:51:00,5,30.27,1024.0
9563,2024-05-04 06:51:00,2024-05-04,06:51:00,6,30.27,1024.1
9564,2024-05-04 07:51:00,2024-05-04,07:51:00,7,30.27,1024.0
9565,2024-05-04 08:51:00,2024-05-04,08:51:00,8,30.28,1024.3
9566,2024-05-04 09:51:00,2024-05-04,09:51:00,9,30.29,1024.8
9567,2024-05-04 10:51:00,2024-05-04,10:51:00,10,30.31,1025.5
9568,2024-05-04 11:51:00,2024-05-04,11:51:00,11,30.32,1025.8
9569,2024-05-04 12:51:00,2024-05-04,12:51:00,12,30.33,1026.3
9570,2024-05-04 13:51:00,2024-05-04,13:51:00,13,30.33,1026.2
9571,2024-05-04 14:51:00,2024-05-04,14:51:00,14,30.32,1025.9
9572,2024-05-04 15:51:00,2024-05-04,15:51:00,15,30.33,1026.0
9573,2024-05-04 16:51:00,2024-05-04,16:51:00,16,30.33,1026.2
9574,2024-05-04 17:51:00,2024-05-04,17:51:00,17,30.33,1026.3
9575,2024-05-04 18:51:00,2024-05-04,18:51:00,18,30.34,1026.5
9576,2024-05-04 19:51:00,2024-05-04,19:51:00,19,30.34,1026.5
9577,2024-05-04 20:51:00,2024-05-04,20:51:00,20,30.34,1026.4
9578,2024-05-04 21:51:00,2024-05-04,21:51:00,21,30.34,1026.5
9579,2024-05-04 22:51:00,2024-05-04,22:51:00,22,30.33,1026.4
9580,2024-05-04 23:51:00,2024-05-04,23:51:00,23,30.34,1026.5
9581,2024-05-05 00:51:00,2024-05-05,00:51:00,0,30.35,1026.9
9582,2024-05-05 01:51:00,2024-05-05,01:51:00,1,30.36,1027.1
9583,2024-05-05 01:59:00,2024-05-05,01:59:00,1,30.36,1028.6
9584,2024-05-05 02:51:00,2024-05-05,02:51:00,2,30.35,1026.9
9585,2024-05-05 03:51:00,2024-05-05,03:51:00,3,30.35,1026.8
9586,2024-05-05 04:44:00,2024-05-05,04:44:00,4,30.34,1025.2
9587,2024-05-05 04:51:00,2024-05-05,04:51:00,4,30.34,1026.4
9588,2024-05-05 04:59:00,2024-05-05,04:59:00,4,30.33,1025.2
9589,2024-05-05 05:51:00,2024-05-05,05:51:00,5,30.33,1026.0
9590,2024-05-05 06:51:00,2024-05-05,06:51:00,6,30.32,1025.8
9591,2024-05-05 07:51:00,2024-05-05,07:51:00,7,30.31,1025.7
9592,2024-05-05 08:51:00,2024-05-05,08:51:00,8,30.31,1025.5
9593,2024-05-05 09:15:00,2024-05-05,09:15:00,9,30.31,1025.2
9594,2024-05-05 09:42:00,2024-05-05,09:42:00,9,30.31,1025.2
9595,2024-05-05 09:51:00,2024-05-05,09:51:00,9,30.31,1025.7
9596,2024-05-05 10:51:00,2024-05-05,10:51:00,10,30.32,1025.9
9597,2024-05-05 11:51:00,2024-05-05,11:51:00,11,30.31,1025.7
9598,2024-05-05 12:51:00,2024-05-05,12:51:00,12,30.3,1025.4
9599,2024-05-05 13:51:00,2024-05-05,13:51:00,13,30.3,1025.2
9600,2024-05-05 14:51:00,2024-05-05,14:51:00,14,30.3,1025.1
9601,2024-05-05 15:51:00,2024-05-05,15:51:00,15,30.28,1024.7
9602,2024-05-05 16:51:00,2024-05-05,16:51:00,16,30.27,1024.3
9603,2024-05-05 17:51:00,2024-05-05,17:51:00,17,30.26,1024.0
9604,2024-05-05 18:25:00,2024-05-05,18:25:00,18,30.26,1025.2
9605,2024-05-05 18:44:00,2024-05-05,18:44:00,18,30.26,1025.2
9606,2024-05-05 18:51:00,2024-05-05,18:51:00,18,30.25,1023.7
9607,2024-05-05 19:00:00,2024-05-05,19:00:00,19,30.25,1021.8
9608,2024-05-05 19:12:00,2024-05-05,19:12:00,19,30.24,1021.8
9609,2024-05-05 19:38:00,2024-05-05,19:38:00,19,30.23,1021.8
9610,2024-05-05 19:51:00,2024-05-05,19:51:00,19,30.23,1022.7
9611,2024-05-05 20:02:00,2024-05-05,20:02:00,20,30.22,1021.8
9612,2024-05-05 20:51:00,2024-05-05,20:51:00,20,30.2,1022.0
9613,2024-05-05 21:51:00,2024-05-05,21:51:00,21,30.2,1021.7
9614,2024-05-05 22:25:00,2024-05-05,22:25:00,22,30.2,1021.8
9615,2024-05-05 22:36:00,2024-05-05,22:36:00,22,30.19,1021.8
9616,2024-05-05 22:51:00,2024-05-05,22:51:00,22,30.19,1021.6
9617,2024-05-05 23:29:00,2024-05-05,23:29:00,23,30.18,1021.8
9618,2024-05-05 23:51:00,2024-05-05,23:51:00,23,30.19,1021.4
9619,2024-05-06 00:13:00,2024-05-06,00:13:00,0,30.18,1021.8
9620,2024-05-06 00:41:00,2024-05-06,00:41:00,0,30.18,1021.8
9621,2024-05-06 00:48:00,2024-05-06,00:48:00,0,30.18,1021.8
9622,2024-05-06 00:51:00,2024-05-06,00:51:00,0,30.18,1021.1
9623,2024-05-06 01:51:00,2024-05-06,01:51:00,1,30.18,1021.1
9624,2024-05-06 02:02:00,2024-05-06,02:02:00,2,30.18,1021.8
9625,2024-05-06 02:51:00,2024-05-06,02:51:00,2,30.16,1020.5
9626,2024-05-06 03:16:00,2024-05-06,03:16:00,3,30.15,1021.8
9627,2024-05-06 03:24:00,2024-05-06,03:24:00,3,30.15,1021.8
9628,2024-05-06 03:51:00,2024-05-06,03:51:00,3,30.14,1020.0
9629,2024-05-06 04:09:00,2024-05-06,04:09:00,4,30.14,1018.4
9630,2024-05-06 04:51:00,2024-05-06,04:51:00,4,30.13,1019.4
9631,2024-05-06 05:04:00,2024-05-06,05:04:00,5,30.12,1018.4
9632,2024-05-06 05:22:00,2024-05-06,05:22:00,5,30.11,1018.4
9633,2024-05-06 05:37:00,2024-05-06,05:37:00,5,30.11,1018.4
9634,2024-05-06 05:46:00,2024-05-06,05:46:00,5,30.1,1018.4
9635,2024-05-06 05:51:00,2024-05-06,05:51:00,5,30.1,1018.5
9636,2024-05-06 06:20:00,2024-05-06,06:20:00,6,30.09,1018.4
9637,2024-05-06 06:51:00,2024-05-06,06:51:00,6,30.08,1017.9
9638,2024-05-06 07:06:00,2024-05-06,07:06:00,7,30.08,1018.4
9639,2024-05-06 07:10:00,2024-05-06,07:10:00,7,30.08,1018.4
9640,2024-05-06 07:20:00,2024-05-06,07:20:00,7,30.08,1018.4
9641,2024-05-06 07:35:00,2024-05-06,07:35:00,7,30.07,1018.4
9642,2024-05-06 07:51:00,2024-05-06,07:51:00,7,30.07,1017.4
9643,2024-05-06 08:02:00,2024-05-06,08:02:00,8,30.07,1018.4
9644,2024-05-06 08:51:00,2024-05-06,08:51:00,8,30.07,1017.4
9645,2024-05-06 09:21:00,2024-05-06,09:21:00,9,30.07,1018.4
9646,2024-05-06 09:51:00,2024-05-06,09:51:00,9,30.07,1017.3
9647,2024-05-06 10:51:00,2024-05-06,10:51:00,10,30.07,1017.3
9648,2024-05-06 11:37:00,2024-05-06,11:37:00,11,30.05,1015.0
9649,2024-05-06 11:51:00,2024-05-06,11:51:00,11,30.06,1017.0
9650,2024-05-06 12:42:00,2024-05-06,12:42:00,12,30.05,1015.0
9651,2024-05-06 12:51:00,2024-05-06,12:51:00,12,30.06,1017.0
9652,2024-05-06 13:51:00,2024-05-06,13:51:00,13,30.06,1016.9
9653,2024-05-06 14:02:00,2024-05-06,14:02:00,14,30.05,1015.0
9654,2024-05-06 14:51:00,2024-05-06,14:51:00,14,30.04,1016.5
9655,2024-05-06 15:27:00,2024-05-06,15:27:00,15,30.03,1015.0
9656,2024-05-06 15:51:00,2024-05-06,15:51:00,15,30.03,1016.0
9657,2024-05-06 16:51:00,2024-05-06,16:51:00,16,30.01,1015.3
9658,2024-05-06 17:41:00,2024-05-06,17:41:00,17,30.0,1015.0
9659,2024-05-06 17:51:00,2024-05-06,17:51:00,17,29.99,1014.7
9660,2024-05-06 18:07:00,2024-05-06,18:07:00,18,29.98,1015.0
9661,2024-05-06 18:51:00,2024-05-06,18:51:00,18,29.96,1013.6
9662,2024-05-06 19:51:00,2024-05-06,19:51:00,19,29.94,1012.9
9663,2024-05-06 20:51:00,2024-05-06,20:51:00,20,29.92,1012.2
9664,2024-05-06 21:51:00,2024-05-06,21:51:00,21,29.91,1011.8
9665,2024-05-06 22:04:00,2024-05-06,22:04:00,22,29.9,1011.6
9666,2024-05-06 22:42:00,2024-05-06,22:42:00,22,29.9,1011.6
9667,2024-05-06 22:51:00,2024-05-06,22:51:00,22,29.89,1011.4
9668,2024-05-06 23:51:00,2024-05-06,23:51:00,23,29.89,1011.2
9669,2024-05-07 00:51:00,2024-05-07,00:51:00,0,29.89,1011.2
9670,2024-05-07 01:51:00,2024-05-07,01:51:00,1,29.89,1011.4
9671,2024-05-07 02:51:00,2024-05-07,02:51:00,2,29.88,1011.0
9672,2024-05-07 03:51:00,2024-05-07,03:51:00,3,29.88,1010.9
9673,2024-05-07 04:51:00,2024-05-07,04:51:00,4,29.87,1010.5
9674,2024-05-07 05:51:00,2024-05-07,05:51:00,5,29.86,1010.2
9675,2024-05-07 06:51:00,2024-05-07,06:51:00,6,29.84,1009.5
9676,2024-05-07 07:51:00,2024-05-07,07:51:00,7,29.84,1009.6
9677,2024-05-07 08:51:00,2024-05-07,08:51:00,8,29.84,1009.6
9678,2024-05-07 09:51:00,2024-05-07,09:51:00,9,29.85,1009.7
9679,2024-05-07 10:51:00,2024-05-07,10:51:00,10,29.85,1009.8
9680,2024-05-07 11:51:00,2024-05-07,11:51:00,11,29.85,1010.0
9681,2024-05-07 12:51:00,2024-05-07,12:51:00,12,29.85,1010.0
9682,2024-05-07 13:51:00,2024-05-07,13:51:00,13,29.85,1009.9
9683,2024-05-07 14:51:00,2024-05-07,14:51:00,14,29.85,1009.8
9684,2024-05-07 15:51:00,2024-05-07,15:51:00,15,29.83,1009.3
9685,2024-05-07 16:51:00,2024-05-07,16:51:00,16,29.81,1008.5
9686,2024-05-07 17:51:00,2024-05-07,17:51:00,17,29.78,1007.5
9687,2024-05-07 18:51:00,2024-05-07,18:51:00,18,29.75,1006.6
9688,2024-05-07 19:51:00,2024-05-07,19:51:00,19,29.73,1005.7
9689,2024-05-07 20:51:00,2024-05-07,20:51:00,20,29.71,1005.3
9690,2024-05-07 21:51:00,2024-05-07,21:51:00,21,29.72,1005.4
9691,2024-05-07 22:51:00,2024-05-07,22:51:00,22,29.73,1005.7
9692,2024-05-07 23:51:00,2024-05-07,23:51:00,23,29.74,1006.2
9693,2024-05-08 00:51:00,2024-05-08,00:51:00,0,29.74,1006.1
9694,2024-05-08 01:51:00,2024-05-08,01:51:00,1,29.73,1005.8
9695,2024-05-08 02:51:00,2024-05-08,02:51:00,2,29.72,1005.6
9696,2024-05-08 03:51:00,2024-05-08,03:51:00,3,29.75,1006.5
9697,2024-05-08 04:51:00,2024-05-08,04:51:00,4,29.75,1006.4
9698,2024-05-08 05:51:00,2024-05-08,05:51:00,5,29.72,1005.6
9699,2024-05-08 06:51:00,2024-05-08,06:51:00,6,29.71,1005.1
9700,2024-05-08 07:51:00,2024-05-08,07:51:00,7,29.7,1004.6
9701,2024-05-08 08:51:00,2024-05-08,08:51:00,8,29.68,1004.0
9702,2024-05-08 09:51:00,2024-05-08,09:51:00,9,29.68,1004.2
9703,2024-05-08 10:51:00,2024-05-08,10:51:00,10,29.68,1005.4
9704,2024-05-08 11:51:00,2024-05-08,11:51:00,11,29.68,1004.3
9705,2024-05-08 11:55:00,2024-05-08,11:55:00,11,29.68,1004.8
9706,2024-05-08 12:06:00,2024-05-08,12:06:00,12,29.67,1004.8
9707,2024-05-08 12:14:00,2024-05-08,12:14:00,12,29.66,1004.8
9708,2024-05-08 12:17:00,2024-05-08,12:17:00,12,29.65,1001.4
9709,2024-05-08 12:23:00,2024-05-08,12:23:00,12,29.65,1001.4
9710,2024-05-08 12:30:00,2024-05-08,12:30:00,12,29.66,1004.8
9711,2024-05-08 12:32:00,2024-05-08,12:32:00,12,29.66,1004.8
9712,2024-05-08 12:42:00,2024-05-08,12:42:00,12,29.65,1001.4
9713,2024-05-08 12:51:00,2024-05-08,12:51:00,12,29.65,1003.3
9714,2024-05-08 13:09:00,2024-05-08,13:09:00,13,29.66,1004.8
9715,2024-05-08 13:51:00,2024-05-08,13:51:00,13,29.65,1003.1
9716,2024-05-08 14:51:00,2024-05-08,14:51:00,14,29.63,1002.4
9717,2024-05-08 15:51:00,2024-05-08,15:51:00,15,29.62,1002.0
9718,2024-05-08 16:51:00,2024-05-08,16:51:00,16,29.59,1000.9
9719,2024-05-08 17:51:00,2024-05-08,17:51:00,17,29.57,1000.3
9720,2024-05-08 18:51:00,2024-05-08,18:51:00,18,29.55,999.6
9721,2024-05-08 19:51:00,2024-05-08,19:51:00,19,29.54,999.3
9722,2024-05-08 20:51:00,2024-05-08,20:51:00,20,29.53,999.0
9723,2024-05-08 21:51:00,2024-05-08,21:51:00,21,29.52,998.5
9724,2024-05-08 22:51:00,2024-05-08,22:51:00,22,29.52,998.6
9725,2024-05-08 23:51:00,2024-05-08,23:51:00,23,29.54,999.2
9726,2024-05-09 00:51:00,2024-05-09,00:51:00,0,29.56,1000.1
9727,2024-05-09 01:51:00,2024-05-09,01:51:00,1,29.58,1000.8
9728,2024-05-09 02:51:00,2024-05-09,02:51:00,2,29.63,1002.3
9729,2024-05-09 03:51:00,2024-05-09,03:51:00,3,29.67,1003.7
9730,2024-05-09 04:51:00,2024-05-09,04:51:00,4,29.7,1004.8
9731,2024-05-09 05:51:00,2024-05-09,05:51:00,5,29.7,1004.7
9732,2024-05-09 06:51:00,2024-05-09,06:51:00,6,29.69,1004.3
9733,2024-05-09 07:51:00,2024-05-09,07:51:00,7,29.7,1004.7
9734,2024-05-09 08:51:00,2024-05-09,08:51:00,8,29.71,1005.0
9735,2024-05-09 09:51:00,2024-05-09,09:51:00,9,29.73,1005.8
9736,2024-05-09 10:51:00,2024-05-09,10:51:00,10,29.75,1006.5
9737,2024-05-09 11:51:00,2024-05-09,11:51:00,11,29.76,1006.9
9738,2024-05-09 12:51:00,2024-05-09,12:51:00,12,29.77,1007.1
9739,2024-05-09 13:51:00,2024-05-09,13:51:00,13,29.76,1006.8
9740,2024-05-09 14:51:00,2024-05-09,14:51:00,14,29.77,1007.1
9741,2024-05-09 15:51:00,2024-05-09,15:51:00,15,29.77,1007.0
9742,2024-05-09 16:51:00,2024-05-09,16:51:00,16,29.78,1007.5
9743,2024-05-09 17:51:00,2024-05-09,17:51:00,17,29.78,1007.4
9744,2024-05-09 18:51:00,2024-05-09,18:51:00,18,29.75,1006.7
9745,2024-05-09 19:51:00,2024-05-09,19:51:00,19,29.74,1006.2
9746,2024-05-09 20:51:00,2024-05-09,20:51:00,20,29.75,1006.4
9747,2024-05-09 21:51:00,2024-05-09,21:51:00,21,29.76,1006.9
9748,2024-05-09 22:51:00,2024-05-09,22:51:00,22,29.75,1006.4
9749,2024-05-09 23:51:00,2024-05-09,23:51:00,23,29.76,1006.7
9750,2024-05-10 00:51:00,2024-05-10,00:51:00,0,29.77,1007.1
9751,2024-05-10 01:51:00,2024-05-10,01:51:00,1,29.77,1007.2
9752,2024-05-10 02:51:00,2024-05-10,02:51:00,2,29.77,1007.1
9753,2024-05-10 03:51:00,2024-05-10,03:51:00,3,29.76,1006.9
9754,2024-05-10 04:38:00,2024-05-10,04:38:00,4,29.78,1008.2
9755,2024-05-10 04:51:00,2024-05-10,04:51:00,4,29.77,1007.2
9756,2024-05-10 05:51:00,2024-05-10,05:51:00,5,29.77,1007.2
9757,2024-05-10 06:02:00,2024-05-10,06:02:00,6,29.77,1008.2
9758,2024-05-10 06:30:00,2024-05-10,06:30:00,6,29.77,1008.2
9759,2024-05-10 06:51:00,2024-05-10,06:51:00,6,29.77,1007.2
9760,2024-05-10 07:51:00,2024-05-10,07:51:00,7,29.77,1007.0
9761,2024-05-10 08:20:00,2024-05-10,08:20:00,8,29.78,1008.2
9762,2024-05-10 08:28:00,2024-05-10,08:28:00,8,29.78,1008.2
9763,2024-05-10 08:40:00,2024-05-10,08:40:00,8,29.78,1008.2
9764,2024-05-10 08:49:00,2024-05-10,08:49:00,8,29.78,1008.2
9765,2024-05-10 08:51:00,2024-05-10,08:51:00,8,29.78,1007.5
9766,2024-05-10 09:29:00,2024-05-10,09:29:00,9,29.79,1008.2
9767,2024-05-10 09:51:00,2024-05-10,09:51:00,9,29.78,1007.4
9768,2024-05-10 10:06:00,2024-05-10,10:06:00,10,29.79,1008.2
9769,2024-05-10 10:44:00,2024-05-10,10:44:00,10,29.78,1008.2
9770,2024-05-10 10:51:00,2024-05-10,10:51:00,10,29.78,1007.4
9771,2024-05-10 11:07:00,2024-05-10,11:07:00,11,29.78,1008.2
9772,2024-05-10 11:40:00,2024-05-10,11:40:00,11,29.78,1008.2
9773,2024-05-10 11:51:00,2024-05-10,11:51:00,11,29.78,1007.6
9774,2024-05-10 12:31:00,2024-05-10,12:31:00,12,29.79,1008.2
9775,2024-05-10 12:51:00,2024-05-10,12:51:00,12,29.79,1008.0
9776,2024-05-10 13:02:00,2024-05-10,13:02:00,13,29.79,1008.2
9777,2024-05-10 13:51:00,2024-05-10,13:51:00,13,29.79,1008.0
9778,2024-05-10 14:06:00,2024-05-10,14:06:00,14,29.8,1008.2
9779,2024-05-10 14:22:00,2024-05-10,14:22:00,14,29.79,1008.2
9780,2024-05-10 14:51:00,2024-05-10,14:51:00,14,29.78,1007.6
9781,2024-05-10 15:27:00,2024-05-10,15:27:00,15,29.79,1008.2
9782,2024-05-10 15:46:00,2024-05-10,15:46:00,15,29.8,1008.2
9783,2024-05-10 15:51:00,2024-05-10,15:51:00,15,29.8,1008.3
9784,2024-05-10 16:16:00,2024-05-10,16:16:00,16,29.81,1008.2
9785,2024-05-10 16:51:00,2024-05-10,16:51:00,16,29.79,1008.1
9786,2024-05-10 17:51:00,2024-05-10,17:51:00,17,29.8,1008.3
9787,2024-05-10 18:51:00,2024-05-10,18:51:00,18,29.8,1008.4
9788,2024-05-10 19:22:00,2024-05-10,19:22:00,19,29.81,1008.2
9789,2024-05-10 19:51:00,2024-05-10,19:51:00,19,29.81,1008.5
9790,2024-05-10 20:51:00,2024-05-10,20:51:00,20,29.82,1008.9
9791,2024-05-10 21:51:00,2024-05-10,21:51:00,21,29.82,1008.9
9792,2024-05-10 22:51:00,2024-05-10,22:51:00,22,29.83,1009.2
9793,2024-05-10 23:51:00,2024-05-10,23:51:00,23,29.85,1010.1
9794,2024-05-11 00:25:00,2024-05-11,00:25:00,0,29.86,1011.6
9795,2024-05-11 00:51:00,2024-05-11,00:51:00,0,29.86,1010.3
9796,2024-05-11 01:27:00,2024-05-11,01:27:00,1,29.86,1011.6
9797,2024-05-11 01:51:00,2024-05-11,01:51:00,1,29.87,1010.6
9798,2024-05-11 02:11:00,2024-05-11,02:11:00,2,29.87,1011.6
9799,2024-05-11 02:51:00,2024-05-11,02:51:00,2,29.86,1010.2
9800,2024-05-11 03:00:00,2024-05-11,03:00:00,3,29.86,1011.6
9801,2024-05-11 03:51:00,2024-05-11,03:51:00,3,29.85,1010.1
9802,2024-05-11 04:51:00,2024-05-11,04:51:00,4,29.87,1010.8
9803,2024-05-11 05:02:00,2024-05-11,05:02:00,5,29.88,1011.6
9804,2024-05-11 05:10:00,2024-05-11,05:10:00,5,29.88,1011.6
9805,2024-05-11 05:51:00,2024-05-11,05:51:00,5,29.88,1011.0
9806,2024-05-11 06:51:00,2024-05-11,06:51:00,6,29.86,1010.5
9807,2024-05-11 07:51:00,2024-05-11,07:51:00,7,29.87,1010.7
9808,2024-05-11 08:51:00,2024-05-11,08:51:00,8,29.87,1010.5
9809,2024-05-11 09:51:00,2024-05-11,09:51:00,9,29.87,1010.7
9810,2024-05-11 10:51:00,2024-05-11,10:51:00,10,29.88,1010.9
9811,2024-05-11 11:51:00,2024-05-11,11:51:00,11,29.88,1011.0
9812,2024-05-11 12:51:00,2024-05-11,12:51:00,12,29.88,1011.1
9813,2024-05-11 13:51:00,2024-05-11,13:51:00,13,29.88,1011.1
9814,2024-05-11 14:51:00,2024-05-11,14:51:00,14,29.89,1011.2
9815,2024-05-11 15:51:00,2024-05-11,15:51:00,15,29.88,1010.9
9816,2024-05-11 16:51:00,2024-05-11,16:51:00,16,29.87,1010.4
9817,2024-05-11 17:51:00,2024-05-11,17:51:00,17,29.86,1010.1
9818,2024-05-11 18:51:00,2024-05-11,18:51:00,18,29.86,1010.4
9819,2024-05-11 19:51:00,2024-05-11,19:51:00,19,29.85,1009.9
9820,2024-05-11 20:51:00,2024-05-11,20:51:00,20,29.84,1009.8
9821,2024-05-11 21:51:00,2024-05-11,21:51:00,21,29.85,1010.1
9822,2024-05-11 22:51:00,2024-05-11,22:51:00,22,29.86,1010.2
9823,2024-05-11 23:51:00,2024-05-11,23:51:00,23,29.87,1010.6
9824,2024-05-12 00:51:00,2024-05-12,00:51:00,0,29.88,1011.1
9825,2024-05-12 01:51:00,2024-05-12,01:51:00,1,29.9,1011.6
9826,2024-05-12 02:51:00,2024-05-12,02:51:00,2,29.9,1011.7
9827,2024-05-12 03:51:00,2024-05-12,03:51:00,3,29.9,1011.6
9828,2024-05-12 04:51:00,2024-05-12,04:51:00,4,29.9,1011.4
9829,2024-05-12 05:51:00,2024-05-12,05:51:00,5,29.89,1011.1
9830,2024-05-12 06:51:00,2024-05-12,06:51:00,6,29.86,1010.4
9831,2024-05-12 07:51:00,2024-05-12,07:51:00,7,29.87,1010.6
9832,2024-05-12 08:51:00,2024-05-12,08:51:00,8,29.88,1010.8
9833,2024-05-12 09:51:00,2024-05-12,09:51:00,9,29.9,1011.5
9834,2024-05-12 10:41:00,2024-05-12,10:41:00,10,29.9,1011.6
9835,2024-05-12 10:51:00,2024-05-12,10:51:00,10,29.9,1011.8
9836,2024-05-12 11:51:00,2024-05-12,11:51:00,11,29.91,1012.1
9837,2024-05-12 12:19:00,2024-05-12,12:19:00,12,29.92,1011.6
9838,2024-05-12 12:41:00,2024-05-12,12:41:00,12,29.92,1011.6
9839,2024-05-12 12:51:00,2024-05-12,12:51:00,12,29.92,1012.5
9840,2024-05-12 13:51:00,2024-05-12,13:51:00,13,29.93,1012.6
9841,2024-05-12 14:51:00,2024-05-12,14:51:00,14,29.94,1012.9
9842,2024-05-12 15:28:00,2024-05-12,15:28:00,15,29.94,1011.6
9843,2024-05-12 15:35:00,2024-05-12,15:35:00,15,29.94,1011.6
9844,2024-05-12 15:51:00,2024-05-12,15:51:00,15,29.94,1013.1
9845,2024-05-12 16:51:00,2024-05-12,16:51:00,16,29.94,1013.2
9846,2024-05-12 17:41:00,2024-05-12,17:41:00,17,29.94,1011.6
9847,2024-05-12 17:51:00,2024-05-12,17:51:00,17,29.95,1013.2
9848,2024-05-12 18:15:00,2024-05-12,18:15:00,18,29.94,1011.6
9849,2024-05-12 18:51:00,2024-05-12,18:51:00,18,29.94,1012.9
